fid,objectid,uid,name,subdistrict,district,state,country,censusname,villagename_locallang,lgd_villagename,lgd_villagecode,lgd_subdistrictcode,lgd_districtcode,lgd_statecode,censuscode2011,premiumdata.sde.VillageBoundary26.area,level_2011,tru_2011,st_area(shape),st_perimeter(shape),slope5_mean,slope_Risk
1090,209874,"182862069235543",Panichukia F V,Naharkatiya,Dibrugarh,Assam,India,Panichukia F.V.,,Panichukia F.V.,292420,2069,286,18,"292420",5.14741422,Village,Rural,6528556.61559199,17872.1651581031,1.45024810076099,0.27216925383536
1091,206477,"182862069235547",Panidaria Gaon,Naharkatiya,Dibrugarh,Assam,India,Panidaria Gaon,,Panidaria Gaon,292416,2069,286,18,"292416",1.59391325,Village,Rural,2022199.70712674,6027.83732752644,0.797143109002203,0.149600502881738
1092,205288,"182862063234717",Pani Gaon No 1,Dibrugarh West,Dibrugarh,Assam,India,Pani Gaon No.1,,Pani Gaon,291205,2063,286,18,"291205",2.47869747,Village,Rural,3150870.38831873,11414.2900364702,0.990432171427207,0.185875220198827
1093,206531,"182862063234716",Pani Gaon No 2,Dibrugarh West,Dibrugarh,Assam,India,Pani Gaon No.2,,Pani Gaon,291206,2063,286,18,"291206",1.47104153,Village,Rural,1870142.10885444,7675.96260747127,0.494341489276849,0.0927734738668104
1094,206418,"182862066235237",Panimudi Gaon,Tengakhat,Dibrugarh,Assam,India,Panimudi Gaon,,Panimudi Gaon,291603,2066,286,18,"291603",1.3606366,Village,Rural,1732191.23883087,6856.93566259815,0.498556177484366,0.0935644478691117
1095,205273,"182862063234701",Panitola Konwar Gaon,Dibrugarh West,Dibrugarh,Assam,India,Panitola Konwar Gaon,,Panitola Konwar Gaon,291229,2063,286,18,"291229",1.7067867,Village,Rural,2172389.61038075,8596.89254502789,0.461476883395678,0.0866057462513922
1096,205361,"182862067235946",Panitula Gaon,Moran,Dibrugarh,Assam,India,Panitula Gaon,,Panitula Gaon,291915,2067,286,18,"291915",1.7894286,Village,Rural,2270529.39079721,7777.32904691269,0.802369383870135,0.150581322184585
1097,206483,"182862067235950",Panitula Pukhuri,Moran,Dibrugarh,Assam,India,Panitula Pukhuri,,Panitula Pukhuri,291914,2067,286,18,"291914",0.93677034,Village,Rural,1188838.57194717,5442.57141499155,0.652401250446352,0.122436679242722
1098,205531,"182862069235694",Paniyabura No 1,Naharkatiya,Dibrugarh,Assam,India,Paniyabura No.1,,Paniyabura,292285,2069,286,18,"292285",1.85810437,Village,Rural,2361427.26700637,6555.27506958074,1.00581291730659,0.188761737428
1099,205219,"182862069235622",Paniyabura No 2,Naharkatiya,Dibrugarh,Assam,India,Paniyabura No.2,,Paniyabura,292286,2069,286,18,"292286",1.23196449,Village,Rural,1565387.39201151,6202.7176902878,0.48693099241847,0.0913827398265894
1100,206798,"182862069235693",Paniyabura Pathar No 1,Naharkatiya,Dibrugarh,Assam,India,Paniyabura Pathar No.1,,Paniyabura Pathar,292282,2069,286,18,"292282",2.21682078,Village,Rural,2817076.41651184,14897.6006471791,0.729974157432069,0.13699485049705
1101,206797,"182862069235695",Paniyabura Pathar No 2,Naharkatiya,Dibrugarh,Assam,India,Paniyabura Pathar No.2,,Paniyabura Pathar,292283,2069,286,18,"292283",2.8439356,Village,Rural,3615012.8208639,9502.96819419195,0.683706377240053,0.128311738135192
1102,206298,"182862068235499",Parbatipur,Tingkhong,Dibrugarh,Assam,India,Parbatipur,,Parbatipur,292059,2068,286,18,"292059",0.8103395,Village,Rural,1029065.55813854,5965.63818501162,0.477434171449154,0.0896004636245585
1103,211452,"182862067235929",Pathalibam Chah Bagicha,Moran,Dibrugarh,Assam,India,Pathalibam Chah Bagicha 301 No,,Pathalibam Chah Bagicha,291909,2067,286,18,"291909",1.09432234,Village,Rural,1388308.8165554,4954.3396002237,0.719922442425942,0.135108436874755
1104,205150,"182862067235927",Pathalibam Chah Bagisha N,Moran,Dibrugarh,Assam,India,Pathalibam Chah Bagisha 127 N,,Pathalibam Chah Bagisha N,291936,2067,286,18,"291936",1.07812041,Village,Rural,1367527.36421079,5367.94769453221,0.615128392198434,0.115441651280042
1105,206756,"182862065234955",Patlungmora,Chabua,Dibrugarh,Assam,India,Patlungmora,,Patlungmora,291470,2065,286,18,"291470",0.52244102,Village,Rural,665658.05873157,5631.3545237109,0.722656324350586,0.135621506744051
1106,205376,"182862063234809",Patra Gaon,Dibrugarh West,Dibrugarh,Assam,India,Patra Gaon,,Patra Gaon,291139,2063,286,18,"291139",1.92545256,Village,Rural,2452261.79172362,7927.86858902314,0.501713811130744,0.0941570435725427
1107,206370,"182862067236321",Pena Block,Moran,Dibrugarh,Assam,India,Pena Block,,Pena Block,291849,2067,286,18,"291849",0.71431428,Village,Rural,906781.29418175,5018.79822782996,0.696414121296457,0.13069661091382
1108,205067,"182862068235445",Phatangibor Phatingbor,Tingkhong,Dibrugarh,Assam,India,Phatangibor (Phatingbor),,Phatangibor (Phatingbor),292072,2068,286,18,"292072",4.3288735,Village,Rural,5497144.45651995,10714.9261608773,0.939669116403485,0.176348475912135
1109,210863,"182862067235845",Phatikasua Borbam,Moran,Dibrugarh,Assam,India,Phatikasua Borbam,,Phatikasua Borbam,291898,2067,286,18,"291898",0.35413086,Village,Rural,449579.858063163,2913.42155086828,0.913097009696859,0.171361666792109
1110,205132,"182862067235848",Phatikasua Ikrani,Moran,Dibrugarh,Assam,India,Phatikasua Ikrani,,Phatikasua Ikrani,291897,2067,286,18,"291897",1.58868114,Village,Rural,2016880.21931994,6183.47094113143,1.16321248514126,0.218301043777783
1111,205173,"182862065235045",Phukanar Khat,Chabua,Dibrugarh,Assam,India,Phukanar Khat,,Phukanar Khat,291382,2065,286,18,"291382",1.73061183,Village,Rural,2208451.97508826,7115.66262956221,0.919656896963716,0.1725927662307
1112,206598,"182862066235239",Phukan Bari T E,Tengakhat,Dibrugarh,Assam,India,Phukan Bari T.E.No.25,,Phukan Bari T.E,291660,2066,286,18,"291660",0.69642993,Village,Rural,886455.937223291,4027.53078954028,0.633056454810795,0.11880622553555
1113,206362,"182862066235247",Phukonbari,Tengakhat,Dibrugarh,Assam,India,Phukonbari 196/197 Grant,,Phukonbari,291498,2066,286,18,"291498",2.38150375,Village,Rural,3033353.64366396,9072.8838007447,0.906690951729289,0.170159436624633
1114,206778,"182862064234876",Phutahula,Dibrugarh East,Dibrugarh,Assam,India,Phutahula,,Phutahula,291343,2064,286,18,"291343",1.91389413,Village,Rural,2437229.21966273,8628.58044088114,0.684020059033088,0.12837060705528
1115,206775,"182862065235000",Piporatoli,Chabua,Dibrugarh,Assam,India,Piporatoli,,Piporatoli,291391,2065,286,18,"291391",1.088384,Village,Rural,1390192.66123819,5650.92296504411,0.0139477462311026,0.00261758500660143
1116,205182,"182862068235351",Pitha Pather,Tingkhong,Dibrugarh,Assam,India,Pitha Pather,,Pitha Pather,292122,2068,286,18,"292122",1.43663529,Village,Rural,1822754.59385749,8395.93454537788,0.655960539285396,0.123104653906505
1117,212346,"182862066235199",Pithu Nagar T E,Tengakhat,Dibrugarh,Assam,India,Pithu Nagar T.E.12 No.Appl,,Pithu Nagar T.E.,291643,2066,286,18,"291643",0.54235164,Village,Rural,690077.749726724,3845.53300240539,0.558310185825186,0.104778531759488
1118,206510,"182862067235982",Podumoni Chetia,Moran,Dibrugarh,Assam,India,Podumoni Chetia,,Podumoni Chetia,291855,2067,286,18,"291855",1.32658343,Village,Rural,1683868.51100186,5381.08139146462,0.510993678582942,0.0958986039295813
1119,209862,"182862067235995",Podumoni No 1,Moran,Dibrugarh,Assam,India,Podumoni No.1,,Podumoni,291857,2067,286,18,"291857",2.07142863,Village,Rural,2629726.41619268,10247.6692805387,0.475302541966041,0.0892004189662908
1120,206405,"182862067235923",Podumoni No 2,Moran,Dibrugarh,Assam,India,Podumoni No.2,,Podumoni,291858,2067,286,18,"291858",1.49299548,Village,Rural,1895030.67565069,6635.77195795529,1.09408405586386,0.205327654600189
1121,205416,"182862065234972",Polonga Gaon,Chabua,Dibrugarh,Assam,India,Polonga Gaon,,Polonga Gaon,291453,2065,286,18,"291453",3.12575205,Village,Rural,3985707.91699983,8909.71329636756,0.670146488055679,0.125766942579545
1122,205300,"182862069235594",Powali Pather,Naharkatiya,Dibrugarh,Assam,India,Powali Pather No.1,,Powali Pather,292381,2069,286,18,"292381",1.49206634,Village,Rural,1895294.61964619,6965.17201105197,0.836058155078111,0.156903721584725
1123,211549,"182862068235495",Powali Pather,Tingkhong,Dibrugarh,Assam,India,Powali Pather No.2,,Powali Pather,292142,2068,286,18,"292142",0.26885578,Village,Rural,341269.901511396,3056.42952007177,0.577102989461776,0.108305392674225
1124,212343,"182862067238060",Puberun Krishipam Nigam F V,Moran,Dibrugarh,Assam,India,Puberun Krishipam Nigam F.V.,,Puberun Krishipam Nigam F.V.,292011,2067,286,18,"292011",2.52563518,Village,Rural,3212091.57740064,10334.6348108236,0.554592510579622,0.104080832588528
1125,206554,"182862068235452",Pulungani,Tingkhong,Dibrugarh,Assam,India,Pulungani,,Pulungani,292054,2068,286,18,"292054",3.63716164,Village,Rural,4619909.20557548,12783.0976840683,0.714795269744569,0.134146216160767
1126,206652,"182862068235520",Purani Kuwari,Tingkhong,Dibrugarh,Assam,India,Purani Kuwari,,Purani Kuwari,292055,2068,286,18,"292055",1.32735301,Village,Rural,1686117.43742929,6126.01510501788,1.10791241458949,0.207922834055447
1127,205237,"182862068235500",Purani Sripuria,Tingkhong,Dibrugarh,Assam,India,Purani Sripuria,,Purani Sripuria,292064,2068,286,18,"292064",0.84077342,Village,Rural,1067693.46628996,5656.6827614177,0.973270781067285,0.182654527955488
1128,206595,"182862066235269",Puwali Pather,Tengakhat,Dibrugarh,Assam,India,Puwali Pather,,Puwali Pather,291584,2066,286,18,"291584",1.60392638,Village,Rural,2041021.78325413,6797.08830571099,1.17260743027014,0.220064200857053
1129,206492,"182862068235494",Puwali Pather,Tingkhong,Dibrugarh,Assam,India,Puwali Pather,,Puwali Pather,292161,2068,286,18,"292161",0.73204826,Village,Rural,929030.951623747,4472.33009091595,0.878257848241407,0.16482337270808
1130,211548,"182862068235491",Puwali Pather N C,Tingkhong,Dibrugarh,Assam,India,Puwali Pather No.2 N.C.,,Puwali Pather N.C.,292160,2068,286,18,"292160",0.39800552,Village,Rural,505152.99605168,4210.06518689204,0.632890654206276,0.118775109599736
1131,206741,"182862065235059",Rahmoria,Chabua,Dibrugarh,Assam,India,Rahmoria,,Rahmoria,291371,2065,286,18,"291371",2.50622063,Village,Rural,3200679.48667801,8890.92068522485,0.393901579702894,0.0739238334296397
1132,205516,"182862065235063",Raidang,Chabua,Dibrugarh,Assam,India,Raidang,,Raidang,291390,2065,286,18,"291390",3.18584055,Village,Rural,4068915.9759252,9411.07879317149,0.216779441192963,0.0406831760202795
1133,210361,"182862068235502",Raidangia,Tingkhong,Dibrugarh,Assam,India,Raidangia,,Raidangia,292061,2068,286,18,"292061",0.89302805,Village,Rural,1133849.45559913,5946.14711056492,1.0312850962573,0.193542122201432
1134,211526,"182862067235730",Raidangia Gaon,Moran,Dibrugarh,Assam,India,Raidangia Gaon,,Raidangia Gaon,291998,2067,286,18,"291998",0.42544885,Village,Rural,540009.568203602,3999.17088092218,1.21844906312498,0.228667337797655
1135,205489,"182862068235501",Raidangia No 2,Tingkhong,Dibrugarh,Assam,India,Raidangia No.2,,Raidangia,292062,2068,286,18,"292062",0.34808677,Village,Rural,442006.343203519,2874.14595840022,0.992767335728128,0.186313462403751
1136,205280,"182862067235731",Raidangia Sheet Grazing,Moran,Dibrugarh,Assam,India,Raidangia Sheet Grazing,,Raidangia Sheet Grazing,291999,2067,286,18,"291999",1.06221498,Village,Rural,1348354.34930936,5001.92168204157,1.1172569864499,0.209676537541992
1137,205291,"182862066235280",Raja Ali,Tengakhat,Dibrugarh,Assam,India,Raja Ali 300 Nlr,,Raja Ali,291590,2066,286,18,"291590",4.76157762,Village,Rural,6059308.65698286,11301.103352653,0.467241212516689,0.0876875426384405
1138,209884,"182862068235368",Rajabaribam,Tingkhong,Dibrugarh,Assam,India,Rajabaribam,,Rajabaribam,292192,2068,286,18,"292192",0.79167663,Village,Rural,1003623.04502843,4366.12628625107,0.537773736348411,0.100924439395851
1139,205209,"182862065234973",Rajabari Gaon,Chabua,Dibrugarh,Assam,India,Rajabari Gaon,,Rajabari Gaon,291451,2065,286,18,"291451",1.78020973,Village,Rural,2270458.99718056,6409.77393900004,0.985427551310888,0.184935999025516
1140,206583,"182862064234935",Rajabheta,Dibrugarh East,Dibrugarh,Assam,India,Rajabheta 135 F.S.,,Rajabheta,291257,2064,286,18,"291257",0.8990206,Village,Rural,1146017.06813414,4107.95917506923,0.727106441634105,0.136456663914675
1141,211396,"182862064234859",Rajgarh No 1,Dibrugarh East,Dibrugarh,Assam,India,Rajgarh No.1,,Rajgarh,291349,2064,286,18,"291349",1.13126893,Village,Rural,1439821.3009916,5249.40035728242,0.707125381770118,0.132706801976455
1142,206389,"182862064234869",Rajgarh No 2,Dibrugarh East,Dibrugarh,Assam,India,Rajgarh No.2,,Rajgarh,291348,2064,286,18,"291348",1.68542529,Village,Rural,2145241.36413599,8243.81671351362,0.588691483312114,0.110480214846146
1143,206729,"182862068235446",Rajgarh Te,Tingkhong,Dibrugarh,Assam,India,Rajgarh T.E. 275/299 Nlr,,Rajgarh T.E.,292069,2068,286,18,"292069",1.7101512,Village,Rural,2171811.91881877,7913.06162128293,0.454746917939999,0.085342728099223
1144,206304,"182862068235496",Rajgarh Te,Tingkhong,Dibrugarh,Assam,India,Rajgarh T.E. 52/163,,Rajgarh T.E.,292141,2068,286,18,"292141",3.21272681,Village,Rural,4078695.04258513,8358.12856687159,0.51067897845819,0.095839543898342
1145,206448,"182862068235424",Rajgarh T E 276 Nlr,Tingkhong,Dibrugarh,Assam,India,Rajgarh T.E. 276 Nlr,,Rajgarh T.E.,292138,2068,286,18,"292138",2.72109508,Village,Rural,3454696.81133682,8666.12735625305,0.564279938463943,0.105898880147064
1146,209894,"182862068235428",Rajgarh T E No 122 Nlr,Tingkhong,Dibrugarh,Assam,India,Rajgarh T.E. No.122 Nlr,,Rajgarh T.E.,292134,2068,286,18,"292134",6.55752126,Village,Rural,8321516.18840236,16185.4503432577,0.538596675837522,0.101078881126605
1147,205091,"182862068235429",Rajgarh T E No 332 Nlr,Tingkhong,Dibrugarh,Assam,India,Rajgarh T.E. No.332 Nlr,,Rajgarh T.E.,292131,2068,286,18,"292131",2.0147871,Village,Rural,2557212.50217693,7451.64094463023,0.481644812742105,0.0903906781390747
1148,205238,"182862069235613",Rajgar Rangali Pather Rajgar Bangali Pathar,Naharkatiya,Dibrugarh,Assam,India,Rajgar Rangali Pather (Rajgar Bangali Pathar),,Rajgar Rangali Pather (Rajgar Bangali Pathar),292362,2069,286,18,"292362",4.66733129,Village,Rural,5926666.55142392,11181.8492170748,0.723963279087145,0.135866784014374
1149,210878,"182862067235767",Ramani Bharali,Moran,Dibrugarh,Assam,India,Ramani Bharali,,Ramani Bharali,291747,2067,286,18,"291747",0.54990574,Village,Rural,699365.510523982,3805.90317360717,0.419976619733632,0.0788173576377868
1150,206697,"182862066235219",Ramkanai Ramkani,Tengakhat,Dibrugarh,Assam,India,Ramkanai (Ramkani),,Ramkanai (Ramkani),291482,2066,286,18,"291482",1.7760145,Village,Rural,2262429.29848565,10336.3604070378,0.666065523795393,0.125001064660403
1151,206576,"182862068235510",Rangabanani No 1,Tingkhong,Dibrugarh,Assam,India,Rangabanani No.1,,Rangabanani,292154,2068,286,18,"292154",1.08894142,Village,Rural,1382096.59111227,5590.98656411369,0.780462936826533,0.146470121250819
1152,205520,"182862068235433",Rangabanani No 2,Tingkhong,Dibrugarh,Assam,India,Rangabanani No.2,,Rangabanani,292130,2068,286,18,"292130",2.68274911,Village,Rural,3405240.1404485,10222.474374899,0.632873821290476,0.118771950552584
1153,205059,"182862068235511",Rangabanani Rangabamuni,Tingkhong,Dibrugarh,Assam,India,Rangabanani No.3 (Rangabamuni,,Rangabanani (Rangabamuni),292155,2068,286,18,"292155",0.93695845,Village,Rural,1189366.38255991,5587.9334841204,0.6542317584306,0.122780212181639
1154,206318,"182862067235889",Rangagarah No 1,Moran,Dibrugarh,Assam,India,Rangagarah No.1,,Rangagarah,291968,2067,286,18,"291968",2.35795968,Village,Rural,2989563.22970261,10334.4909008172,0.93234358251314,0.174973686942004
1155,205160,"182862067235720",Rangagarah No 2,Moran,Dibrugarh,Assam,India,Rangagarah No.2,,Rangagarah,291970,2067,286,18,"291970",0.53291489,Village,Rural,675655.852966835,4235.69958905026,0.80758121061851,0.151559429996952
1156,206345,"182862066235170",Rangajan Bongali Rongajan,Tengakhat,Dibrugarh,Assam,India,2 No Rangajan Bongali(Rongajan,,Rangajan Bongali(Rongajan,291553,2066,286,18,"291553",0.50756509,Village,Rural,645989.456654631,4128.20924414303,1.07779729303259,0.202271104424496
1157,206734,"182862066235184",Rangajan No 1,Tengakhat,Dibrugarh,Assam,India,Rangajan No.1,,Rangajan,291565,2066,286,18,"291565",0.29528218,Village,Rural,375743.654226521,2825.51806749646,0.641000318412597,0.12029705695118
1158,206744,"182862066235183",Rangajan No 3,Tengakhat,Dibrugarh,Assam,India,Rangajan No.3,,Rangajan,291567,2066,286,18,"291567",0.89542155,Village,Rural,1139336.78592995,5164.05865566916,0.732065490850833,0.13738733275978
1159,205523,"182862069235646",Rangali Pathar,Naharkatiya,Dibrugarh,Assam,India,Rangali Pathar,,Rangali Pathar,292312,2069,286,18,"292312",1.65206408,Village,Rural,2099600.27975948,6006.32364873331,0.985558822351279,0.184960634769631
1160,205163,"182862067235819",Rangchali Block,Moran,Dibrugarh,Assam,India,Rangchali Block,,Rangchali Block,291801,2067,286,18,"291801",0.57252677,Village,Rural,727329.475795085,4776.69437849318,1.02979786371863,0.193263012047715
1161,211530,"182862067235837",Rangchali Gaon,Moran,Dibrugarh,Assam,India,Rangchali Gaon,,Rangchali Gaon,291800,2067,286,18,"291800",0.46241634,Village,Rural,587497.945210297,3626.86829699671,0.803348579026502,0.150765088544925
1162,206315,"182862067235838",Rangchali Nepali,Moran,Dibrugarh,Assam,India,Rangchali Nepali,,Rangchali Nepali,291839,2067,286,18,"291839",1.36335007,Village,Rural,1731673.47110454,9225.94947973699,0.910530159098169,0.170879943829131
1163,206760,"182862065234967",Rang Chungi,Chabua,Dibrugarh,Assam,India,Rang Chungi,,Rang Chungi,291464,2065,286,18,"291464",2.42275015,Village,Rural,3087850.77337458,8135.87545618446,0.56733876355461,0.106472932367579
1164,211439,"182862067235901",Rangrangia Gaon,Moran,Dibrugarh,Assam,India,Rangrangia Gaon,,Rangrangia Gaon,291930,2067,286,18,"291930",0.6483919,Village,Rural,822204.937573425,6295.96725559397,0.797760304773138,0.149716332519686
1165,205125,"182862068235372",Rangswal,Tingkhong,Dibrugarh,Assam,India,Rangswal,,Rangswal,292230,2068,286,18,"292230",1.82090493,Village,Rural,2308505.09381726,7348.72816001142,0.457073659876672,0.0857793896721218
1166,211449,"182862067235861",Rashi Pather,Moran,Dibrugarh,Assam,India,Rashi Pather No.2,,Rashi Pather,291985,2067,286,18,"291985",1.17328623,Village,Rural,1488436.42454672,7665.21804187356,1.18754776295842,0.22286806538043
1167,206614,"182862063234811",Rawomari Gaon,Dibrugarh West,Dibrugarh,Assam,India,Rawomari Gaon,,Rawomari Gaon,291117,2063,286,18,"291117",2.84017221,Village,Rural,3618304.41774994,8747.98573489996,0.662355869443113,0.124304870777082
1168,206575,"182862066235279",Raza Ali T E,Tengakhat,Dibrugarh,Assam,India,Raza Ali T.E. 42/17 Appl,,Raza Ali T.E.,291586,2066,286,18,"291586",0.84752542,Village,Rural,1078630.81846375,6671.80602738614,1.08632712314526,0.203871904657152
1169,210885,"182862064234867",Romai Bongali,Dibrugarh East,Dibrugarh,Assam,India,Romai Bongali,,Romai Bongali,291334,2064,286,18,"291334",3.78715995,Village,Rural,4821278.74906884,9120.14490334639,0.452597558116747,0.084939355973439
1170,206365,"182862064234879",Romai Gaon,Dibrugarh East,Dibrugarh,Assam,India,Romai Gaon,,Romai Gaon,291333,2064,286,18,"291333",2.31753783,Village,Rural,2951789.12806824,8236.5100015443,0.69165136377948,0.129802780293449
1171,206397,"182862068235338",Romesh Chaharia Grant,Tingkhong,Dibrugarh,Assam,India,Romesh Chaharia Grant No.239,,Romesh Chaharia Grant,292115,2068,286,18,"292115",1.9626562,Village,Rural,2491513.29103121,7331.61275831458,0.460778237876331,0.086474630872171
1172,206547,"182862066235126",Ronga Gorah No 1 Rangajan No 1,Tengakhat,Dibrugarh,Assam,India,Ronga Gorah No.1(Rangajan N0.1,,Ronga Gorah(Rangajan),291560,2066,286,18,"291560",1.85149433,Village,Rural,2355139.23459459,7240.76955510707,0.667971279355241,0.12535871937372
1173,206594,"182862066235158",Ronga Gorah No 1 Rangajan No 2,Tengakhat,Dibrugarh,Assam,India,Ronga Gorah No.1(Rangajan No.2,,Ronga Gorah(Rangajan),291561,2066,286,18,"291561",2.0700084,Village,Rural,2633472.70716534,8587.93366851042,0.857869895658534,0.160997148878654
1174,206359,"182862066235102",Ronga Gora Nepali,Tengakhat,Dibrugarh,Assam,India,Ronga Gora Nepali,,Ronga Gora Nepali,291665,2066,286,18,"291665",0.86012235,Village,Rural,1094390.49880965,6166.68860933822,0.831044416064801,0.155962789060516
1175,206361,"182862064234891",Rongliting,Dibrugarh East,Dibrugarh,Assam,India,Rongliting No.2,,Rongliting,291326,2064,286,18,"291326",1.24319962,Village,Rural,1583994.56705848,5744.51280450328,0.678178124762152,0.127274246445918
1176,210342,"182862065236017",Rongmala Gaon,Chabua,Dibrugarh,Assam,India,Rongmala Gaon,,Rongmala Gaon,291478,2065,286,18,"291478",0.42065947,Village,Rural,536707.316107157,3588.67641129249,0.685780221901157,0.128700938268387
1177,212361,"182862064234896",Rongpuria,Dibrugarh East,Dibrugarh,Assam,India,Rongpuria,,Rongpuria,291327,2064,286,18,"291327",1.24093091,Village,Rural,1580914.260925,6183.69846262245,0.738172242730301,0.138533391907535
1178,206662,"182862068235488",Ronswal,Tingkhong,Dibrugarh,Assam,India,Ronswal No.2,,Ronswal,292018,2068,286,18,"292018",1.95653699,Village,Rural,2487358.36604086,6364.50921987843,0.652831854448453,0.122517491049949
1179,206371,"182862067235864",Roshipather Nepali,Moran,Dibrugarh,Assam,India,Roshipather Nepali,,Roshipather Nepali,291908,2067,286,18,"291908",0.94515429,Village,Rural,1199107.71046536,7908.80990382048,1.18407776439941,0.222216847896939
1180,211616,"182862067235866",Roshipather No 1,Moran,Dibrugarh,Assam,India,Roshipather No.1,,Roshipather,291906,2067,286,18,"291906",0.26748575,Village,Rural,339387.701520409,2488.30033616569,1.03192907286917,0.193662977821825
1181,206300,"182862067235863",Roshipather No 3,Moran,Dibrugarh,Assam,India,Roshipather No.3,,Roshipather,291905,2067,286,18,"291905",1.2368243,Village,Rural,1569426.95747357,5276.03532094411,0.726366317048212,0.136317764124921
1182,211521,"182862067235807",Rowmari No 3,Moran,Dibrugarh,Assam,India,Rowmari No.3,,Rowmari,291742,2067,286,18,"291742",0.6853563,Village,Rural,871319.899228167,4790.80269622595,1.5231087644301,0.285843074510848
1183,206565,"182862068235457",Sagauneswa,Tingkhong,Dibrugarh,Assam,India,Sagauneswa No.2,,Sagauneswa,292071,2068,286,18,"292071",0.85990358,Village,Rural,1092245.39371801,5264.39837318488,0.638933277449682,0.119909133673619
1184,206777,"182862064234877",Saglikata,Dibrugarh East,Dibrugarh,Assam,India,Saglikata,,Saglikata,291344,2064,286,18,"291344",2.14278451,Village,Rural,2728719.41526996,7214.24209462403,0.586315621926824,0.110034334985927
1185,206627,"182862068235442",Sagunechowa No 1,Tingkhong,Dibrugarh,Assam,India,Sagunechowa No.1,,Sagunechowa,292074,2068,286,18,"292074",1.15154077,Village,Rural,1462426.37195405,5890.22728659557,0.749807667773771,0.140717021695071
1186,206623,"182862068235441",Sagunechowa No 3,Tingkhong,Dibrugarh,Assam,India,Sagunechowa No.3,,Sagunechowa,292077,2068,286,18,"292077",0.5018216,Village,Rural,637217.313227003,4113.91514535406,0.565300133950528,0.106090341073097
1187,211678,"182862064234939",Saguni Bari Gaon,Dibrugarh East,Dibrugarh,Assam,India,Saguni Bari Gaon,,Saguni Bari Gaon,291265,2064,286,18,"291265",2.66238489,Village,Rural,3396661.247354,9134.70418246558,0.502817282479562,0.0943641329481324
1188,206520,"182862067235993",Sagunijan,Moran,Dibrugarh,Assam,India,Sagunijan,,Sagunijan,291783,2067,286,18,"291783",0.71605048,Village,Rural,909233.056598514,5648.70964739055,0.887096289797531,0.166482090304149
1189,206633,"182862067235800",Salmari,Moran,Dibrugarh,Assam,India,Salmari 318 Nlr,,Salmari,291763,2067,286,18,"291763",2.11846985,Village,Rural,2691770.9161324,6432.50949340266,0.475356666391472,0.0892105765417265
1190,205432,"182862068235486",Salmari No 1,Tingkhong,Dibrugarh,Assam,India,Salmari No.1,,Salmari,292021,2068,286,18,"292021",5.12974765,Village,Rural,6518375.06340068,10696.7635487511,1.0850947966813,0.203640632936127
1191,206569,"182862068235459",Salmari No 2,Tingkhong,Dibrugarh,Assam,India,Salmari No.2,,Salmari,292046,2068,286,18,"292046",1.93682239,Village,Rural,2460468.79743317,7876.98987655894,0.74754131668883,0.140291693722985
1192,206566,"182862068235485",Salmari No 3,Tingkhong,Dibrugarh,Assam,India,Salmari No.3,,Salmari,292045,2068,286,18,"292045",0.9915972,Village,Rural,1259889.40729395,5984.97740195151,0.869529844865999,0.163185381136217
1193,206437,"182862068235444",Salmari No 4,Tingkhong,Dibrugarh,Assam,India,Salmari No.4,,Salmari,292073,2068,286,18,"292073",2.6320035,Village,Rural,3343060.08963034,12196.4468693527,0.849972851915995,0.159515104184519
1194,206654,"182862068235483",Salmari T E Darkhastor,Tingkhong,Dibrugarh,Assam,India,Salmari T.E. 24 Darkhastor,,Salmari T.E. Darkhastor,292023,2068,286,18,"292023",1.33093543,Village,Rural,1691492.36143036,6044.38182603259,0.698115262342082,0.131015865452966
1195,206606,"182862067235790",Samuguri,Moran,Dibrugarh,Assam,India,Samuguri,,Samuguri,291896,2067,286,18,"291896",1.20345633,Village,Rural,1527811.5241193,6161.99418839969,0.995790076934418,0.186880742732008
1196,206536,"182862064234909",Sani Potia,Dibrugarh East,Dibrugarh,Assam,India,Sani Potia,,Sani Potia,291291,2064,286,18,"291291",4.44505792,Village,Rural,5670250.5742547,11556.2549801655,0.606475720267312,0.113817797222284
1197,205101,"182862066235129",Santi T E,Tengakhat,Dibrugarh,Assam,India,Santi T.E. 78 Appl,,Santi T.E.,291687,2066,286,18,"291687",1.98647599,Village,Rural,2525684.67249097,7627.66267265075,0.479451047227256,0.0899789723606269
1198,206493,"182862068235423",Sapkait No 1,Tingkhong,Dibrugarh,Assam,India,Sapkait No.1,,Sapkait,292140,2068,286,18,"292140",1.85860327,Village,Rural,2358907.83847241,7032.6708835442,0.955734340550978,0.179363449740839
1199,206559,"182862068235422",Sapkait No 2,Tingkhong,Dibrugarh,Assam,India,Sapkait No.2,,Sapkait,292139,2068,286,18,"292139",1.09213116,Village,Rural,1386232.59866197,4982.06947008508,0.655721216837669,0.123059740065907
1200,205130,"182862067235986",Saragfala Goan,Moran,Dibrugarh,Assam,India,Saragfala Goan,,Saragfala Goan,291793,2067,286,18,"291793",1.78384767,Village,Rural,2264900.92708821,6370.9541761984,0.292045218483342,0.0548083663471703
1201,205373,"182862067235979",Saragfala Gohain Gaon,Moran,Dibrugarh,Assam,India,Saragfala Gohain Gaon,,Saragfala Gohain Gaon,291853,2067,286,18,"291853",1.48334506,Village,Rural,1882901.40255903,6120.78787678843,0.59556679285045,0.111770509841847
